4.360348e-02 1.373378e+04 1.332746e+04 1.297528e+04
4.410352e-02 1.358572e+04 1.317597e+04 1.282123e+04
4.460356e-02 1.344257e+04 1.302939e+04 1.267209e+04
4.510360e-02 1.330400e+04 1.288736e+04 1.252749e+04
4.560364e-02 1.317007e+04 1.274997e+04 1.238752e+04
4.610368e-02 1.304058e+04 1.261700e+04 1.225195e+04
4.660372e-02 1.291545e+04 1.248838e+04 1.212065e+04
4.710376e-02 1.279442e+04 1.236383e+04 1.199351e+04
4.760380e-02 1.267744e+04 1.224332e+04 1.187035e+04
4.810384e-02 1.256430e+04 1.212664e+04 1.175099e+04
4.860388e-02 1.245488e+04 1.201366e+04 1.163532e+04
4.910392e-02 1.234901e+04 1.190421e+04 1.152317e+04
4.960396e-02 1.224655e+04 1.179814e+04 1.141437e+04
5.010400e-02 1.214731e+04 1.169528e+04 1.130877e+04
5.060404e-02 1.205112e+04 1.159546e+04 1.120619e+04
5.110408e-02 1.195785e+04 1.149855e+04 1.110651e+04
5.160412e-02 1.186737e+04 1.140440e+04 1.100958e+04
5.210416e-02 1.177951e+04 1.131288e+04 1.091526e+04
5.260420e-02 1.169407e+04 1.122375e+04 1.082333e+04
5.310424e-02 1.161096e+04 1.113696e+04 1.073373e+04
5.360428e-02 1.153008e+04 1.105239e+04 1.064634e+04
5.410432e-02 1.145123e+04 1.096985e+04 1.056098e+04
5.460436e-02 1.137438e+04 1.088929e+04 1.047759e+04
5.510440e-02 1.129932e+04 1.081053e+04 1.039600e+04
5.560444e-02 1.122597e+04 1.073349e+04 1.031613e+04
5.610448e-02 1.115411e+04 1.065793e+04 1.023775e+04
5.660452e-02 1.108456e+04 1.058467e+04 1.016164e+04
5.710456e-02 1.101679e+04 1.051318e+04 1.008729e+04
5.760460e-02 1.095002e+04 1.044271e+04 1.001399e+04
5.810464e-02 1.088502e+04 1.037399e+04 9.942414e+03
5.860468e-02 1.081981e+04 1.030513e+04 9.870761e+03
5.910472e-02 1.075747e+04 1.023908e+04 9.801875e+03
5.960476e-02 1.070913e+04 1.018653e+04 9.745991e+03
6.010480e-02 1.065052e+04 1.012417e+04 9.680736e+03
6.060484e-02 1.058882e+04 1.005890e+04 9.612736e+03
6.110488e-02 1.052944e+04 9.995909e+03 9.546983e+03
6.160492e-02 1.046975e+04 9.932671e+03 9.481041e+03
6.210496e-02 1.041054e+04 9.869953e+03 9.415651e+03
6.260500e-02 1.035153e+04 9.807482e+03 9.350552e+03
6.310504e-02 1.029261e+04 9.745149e+03 9.285635e+03
6.360508e-02 1.023367e+04 9.682858e+03 9.220812e+03
6.410512e-02 1.017468e+04 9.620575e+03 9.156052e+03
6.460516e-02 1.011562e+04 9.558285e+03 9.091339e+03
6.510520e-02 1.005631e+04 9.495817e+03 9.026511e+03
6.560524e-02 9.996757e+03 9.433173e+03 8.961571e+03
6.610528e-02 9.936916e+03 9.370303e+03 8.896469e+03
6.660532e-02 9.876649e+03 9.307095e+03 8.831101e+03
6.710536e-02 9.815942e+03 9.243535e+03 8.765460e+03
6.760540e-02 9.754776e+03 9.179604e+03 8.699524e+03
6.810544e-02 9.693095e+03 9.115251e+03 8.633249e+03
6.860548e-02 9.630872e+03 9.050447e+03 8.566607e+03
6.910552e-02 9.568082e+03 8.985173e+03 8.499577e+03
6.960556e-02 9.504623e+03 8.919335e+03 8.432082e+03
7.010560e-02 9.440611e+03 8.853040e+03 8.364245e+03
7.060564e-02 9.376011e+03 8.786258e+03 8.295945e+03
7.110568e-02 9.310684e+03 8.718860e+03 8.227164e+03
7.160572e-02 9.244736e+03 8.650946e+03 8.157963e+03
7.210576e-02 9.178203e+03 8.582551e+03 8.088373e+03
7.260580e-02 9.111053e+03 8.513647e+03 8.018371e+03
7.310584e-02 9.043306e+03 8.444258e+03 7.947979e+03
7.360588e-02 8.974942e+03 8.374361e+03 7.877180e+03
7.410592e-02 8.905958e+03 8.303955e+03 7.805983e+03
7.460596e-02 8.836441e+03 8.233137e+03 7.734475e+03
7.510600e-02 8.766461e+03 8.161963e+03 7.662692e+03
7.560604e-02 8.696007e+03 8.090424e+03 7.590623e+03
7.610608e-02 8.625097e+03 8.018539e+03 7.518350e+03
7.660612e-02 8.553809e+03 7.946384e+03 7.445881e+03
7.710616e-02 8.482185e+03 7.873999e+03 7.373274e+03
7.760620e-02 8.410245e+03 7.801405e+03 7.300554e+03
7.810624e-02 8.338032e+03 7.728646e+03 7.227761e+03
7.860628e-02 8.265578e+03 7.655752e+03 7.154924e+03
7.910632e-02 8.192965e+03 7.582798e+03 7.082114e+03
7.960636e-02 8.120273e+03 7.509857e+03 7.009408e+03
8.010640e-02 8.047536e+03 7.436962e+03 6.936818e+03
8.060644e-02 7.974803e+03 7.364159e+03 6.864394e+03
8.110648e-02 7.902117e+03 7.291490e+03 6.792165e+03
8.160652e-02 7.829533e+03 7.219014e+03 6.720258e+03
8.210656e-02 7.757118e+03 7.146791e+03 6.648596e+03
8.260660e-02 7.684872e+03 7.074817e+03 6.577291e+03
8.310664e-02 7.612866e+03 7.003157e+03 6.506363e+03
8.360668e-02 7.541220e+03 6.931895e+03 6.435889e+03
8.410672e-02 7.469883e+03 6.861067e+03 6.365906e+03
8.460676e-02 7.398509e+03 6.790692e+03 6.296429e+03
8.510680e-02 7.328021e+03 6.720822e+03 6.227509e+03
8.560684e-02 7.258002e+03 6.651483e+03 6.159169e+03
8.610688e-02 7.188979e+03 6.582716e+03 6.091447e+03
8.660692e-02 7.120063e+03 6.514576e+03 6.024390e+03
8.710696e-02 7.051757e+03 6.447092e+03 5.958027e+03
8.760700e-02 6.983567e+03 6.380291e+03 5.892381e+03
8.810704e-02 6.917103e+03 6.314215e+03 5.827492e+03
8.860708e-02 6.850854e+03 6.248910e+03 5.763399e+03
8.910712e-02 6.784821e+03 6.184391e+03 5.700115e+03
8.960716e-02 6.720596e+03 6.120127e+03 5.637626e+03
9.010720e-02 6.656194e+03 6.057293e+03 5.575573e+03
9.060724e-02 6.593132e+03 5.995285e+03 5.514855e+03
9.110728e-02 6.530962e+03 5.934186e+03 5.455056e+03
9.160732e-02 6.469613e+03 5.874479e+03 5.396635e+03
9.210736e-02 6.409302e+03 5.815267e+03 5.338730e+03
9.260740e-02 6.349906e+03 5.756980e+03 5.281754e+03
9.310744e-02 6.291455e+03 5.699645e+03 5.225730e+03
9.360748e-02 6.233990e+03 5.643299e+03 5.170691e+03
9.410752e-02 6.177547e+03 5.587971e+03 5.116660e+03
9.460756e-02 6.122138e+03 5.533672e+03 5.063650e+03
9.510760e-02 6.067758e+03 5.480394e+03 5.011650e+03
9.560764e-02 6.014417e+03 5.428144e+03 4.960661e+03
9.610768e-02 5.962155e+03 5.376957e+03 4.910716e+03
9.660772e-02 5.910980e+03 5.326837e+03 4.861816e+03
9.710776e-02 5.860862e+03 5.277757e+03 4.813934e+03
9.760780e-02 5.811793e+03 5.229708e+03 4.767063e+03
9.810784e-02 5.763792e+03 5.182707e+03 4.721216e+03
9.860788e-02 5.716873e+03 5.136764e+03 4.676399e+03
9.910792e-02 5.671038e+03 5.091875e+03 4.632605e+03
9.960796e-02 5.626269e+03 5.048023e+03 4.589818e+03
1.001080e-01 5.582553e+03 5.005195e+03 4.548023e+03
1.006080e-01 5.539899e+03 4.963397e+03 4.507226e+03
1.011081e-01 5.498309e+03 4.922628e+03 4.467423e+03
1.016081e-01 5.457755e+03 4.882859e+03 4.428584e+03
1.021082e-01 5.418208e+03 4.843330e+03 4.389991e+03
1.026082e-01 5.379658e+03 4.805496e+03 4.353018e+03
1.031082e-01 5.342096e+03 4.768652e+03 4.316970e+03
1.036083e-01 5.305517e+03 4.732715e+03 4.281841e+03
1.041083e-01 5.269907e+03 4.697708e+03 4.247600e+03
1.046084e-01 5.235240e+03 4.663605e+03 4.214213e+03
1.051084e-01 5.201484e+03 4.630374e+03 4.181650e+03
1.056084e-01 5.168606e+03 4.597985e+03 4.149901e+03
1.061085e-01 5.136577e+03 4.566410e+03 4.118931e+03
1.066085e-01 5.105386e+03 4.535636e+03 4.088728e+03
1.071086e-01 5.075020e+03 4.505653e+03 4.059280e+03
1.076086e-01 5.045457e+03 4.476438e+03 4.030566e+03
1.081086e-01 5.016672e+03 4.447966e+03 4.002562e+03
1.086087e-01 4.988631e+03 4.420204e+03 3.975235e+03
1.091087e-01 4.961296e+03 4.393116e+03 3.948551e+03
1.096088e-01 4.934642e+03 4.366676e+03 3.922484e+03
1.101088e-01 4.908645e+03 4.340863e+03 3.897014e+03
1.106088e-01 4.883279e+03 4.315652e+03 3.872118e+03
1.111089e-01 4.858509e+03 4.291012e+03 3.847768e+03
1.116089e-01 4.834301e+03 4.266910e+03 3.823934e+03
1.121090e-01 4.810626e+03 4.243320e+03 3.800589e+03
1.126090e-01 4.787459e+03 4.220217e+03 3.777711e+03
