2.398832919019490439e-04 9.999956842086652475e-01
2.421029046736177914e-04 9.999956039722688317e-01
2.443430552693971877e-04 9.999955222441724301e-01
2.466039337234339360e-04 9.999954389966432267e-01
2.488857318282390813e-04 9.999953542014334840e-01
2.511886431509579545e-04 9.999952678297696629e-01
2.535128630497907672e-04 9.999951798523427637e-01
2.558585886905645327e-04 9.999950902393012209e-01
2.582260190634595959e-04 9.999949989602353595e-01
2.606153549998895219e-04 9.999949059841728438e-01
2.630267991895381954e-04 9.999948112795639110e-01
2.654605561975539115e-04 9.999947148142735998e-01
2.679168324819031699e-04 9.999946165555672062e-01
2.703958364108843349e-04 9.999945164701045108e-01
2.728977782808040880e-04 9.999944145239222371e-01
2.754228703338166195e-04 9.999943106824297212e-01
2.779713267759288653e-04 9.999942049103885955e-01
2.805433637951713021e-04 9.999940971719084581e-01
2.831391995799378771e-04 9.999939874304309972e-01
2.857590543374946405e-04 9.999938756487183333e-01
2.884031503126605490e-04 9.999937617888399188e-01
2.910717118066605486e-04 9.999936458121589933e-01
2.937649651961530520e-04 9.999935276793232575e-01
2.964831389524341947e-04 9.999934073502474430e-01
2.992264636608189246e-04 9.999932847840996564e-01
3.019951720402015813e-04 9.999931599392906101e-01
3.047894989627982962e-04 9.999930327734578572e-01
3.076096814740708336e-04 9.999929032434502485e-01
3.104559588128355052e-04 9.999927713053144984e-01
3.133285724315585676e-04 9.999926369142821958e-01
3.162277660168379394e-04 9.999925000247497087e-01
3.191537855100760640e-04 9.999923605902681922e-01
3.221068791283434826e-04 9.999922185635233829e-01
3.250872973854343115e-04 9.999920738963230527e-01
3.280952931131189904e-04 9.999919265395774692e-01
3.311311214825911017e-04 9.999917764432847411e-01
3.341950400261142263e-04 9.999916235565142753e-01
3.372873086588688341e-04 9.999914678273876811e-01
3.404081897010008905e-04 9.999913092030617845e-01
3.435579478998745636e-04 9.999911476297131951e-01
3.467368504525316351e-04 9.999909830525146592e-01
3.499451670283572347e-04 9.999908154156221807e-01
3.531831697919568850e-04 9.999906446621531497e-01
3.564511334262442078e-04 9.999904707341658039e-01
3.597493351557422715e-04 9.999902935726439068e-01
3.630780547701012917e-04 9.999901131174711022e-01
3.664375746478332261e-04 9.999899293074161477e-01
3.698281797802661377e-04 9.999897420801072689e-01
3.732501577957206013e-04 9.999895513720146178e-01
3.767037989839088614e-04 9.999893571184267360e-01
3.801893963205611282e-04 9.999891592534292384e-01
3.837072454922787449e-04 9.999889577098821647e-01
3.872576449216171500e-04 9.999887524193979971e-01
3.908408957924019446e-04 9.999885433123157918e-01
3.944573020752783869e-04 9.999883303176834159e-01
3.981071705534971897e-04 9.999881133632250174e-01
4.017908108489398177e-04 9.999878923753258153e-01
4.055085354483838273e-04 9.999876672789982379e-01
4.092606597300107963e-04 9.999874379978642702e-01
4.130475019901613440e-04 9.999872044541221472e-01
4.168693834703353970e-04 9.999869665685279241e-01
4.207266283844440444e-04 9.999867242603615036e-01
4.246195639463129284e-04 9.999864774474018780e-01
4.285485203974394460e-04 9.999862260459029262e-01
4.325138310350086415e-04 9.999859699705585525e-01
4.365158322401659465e-04 9.999857091344768190e-01
4.405548635065532188e-04 9.999854434491519672e-01
4.446312674691086210e-04 9.999851728244316673e-01
4.487453899331321299e-04 9.999848971684889287e-01
4.528975799036206312e-04 9.999846163877882388e-01
4.570881896148749879e-04 9.999843303870556976e-01
4.613175745603792966e-04 9.999840390692469327e-01
4.655860935229588922e-04 9.999837423355124599e-01
4.698941086052153674e-04 9.999834400851650429e-01
4.742419852602445672e-04 9.999831322156471636e-01
4.786300923226382664e-04 9.999828186224932747e-01
4.830588020397726177e-04 9.999824991992963819e-01
4.875284901033862450e-04 9.999821738376711844e-01
4.920395356814509080e-04 9.999818424272176598e-01
4.965923214503359861e-04 9.999815048554830943e-01
5.011872336272722023e-04 9.999811610079250013e-01
5.058246620031139895e-04 9.999808107678697100e-01
5.105049999754062481e-04 9.999804540164771716e-01
